	tissue_id	age	gender
GSM349937	BTO:0000802	552	M
GSM349936	BTO:0000802	504	F
GSM38359	BTO:0000802		
GSM38349	BTO:0000802		
GSM349940	BTO:0000802	420	M
GSM349933	BTO:0000802	552	F
GSM349931	BTO:0000802	516	M
GSM349929	BTO:0000802	600	F
GSM349923	BTO:0000802	348	M
GSM307677	BTO:0000802	492	M
GSM307676	BTO:0000802	492	M
GSM349932	BTO:0000802	432	M
GSM307674	BTO:0000802	444	M
GSM307673	BTO:0000802	444	M
GSM349922	BTO:0000802	444	M
GSM38347	BTO:0000802		
GSM349914	BTO:0000802	408	M
GSM38354	BTO:0000802		
GSM349934	BTO:0000802	564	M
GSM349935	BTO:0000802	492	M
GSM38369	BTO:0000802		
GSM38367	BTO:0000802		
GSM38374	BTO:0000802		
GSM349928	BTO:0000802	540	M
GSM349930	BTO:0000802	552	F
GSM38386	BTO:0000802		
GSM38378	BTO:0000802		
GSM38379	BTO:0000802		
GSM38381	BTO:0000802		
GSM38389	BTO:0000802		
GSM38388	BTO:0000802		
GSM38375	BTO:0000802		
GSM38370	BTO:0000802		
GSM38361	BTO:0000802		
GSM38365	BTO:0000802		
GSM38364	BTO:0000802		
GSM38363	BTO:0000802		
GSM38372	BTO:0000802		
GSM38387	BTO:0000802		
GSM559377	BTO:0000802		
GSM559376	BTO:0000802		
GSM38383	BTO:0000802		
GSM559378	BTO:0000802		
GSM559379	BTO:0000802		
GSM559380	BTO:0000802		
GSM424857	BTO:0000802		
GSM424850	BTO:0000802		
GSM424853	BTO:0000802		
GSM424840	BTO:0000802		
GSM424860	BTO:0000802		
GSM359758	BTO:0000802		
GSM359760	BTO:0000802		
GSM359759	BTO:0000802		
GSM38351	BTO:0000802		
GSM307667	BTO:0000802	300	F
GSM38345	BTO:0000802		
GSM38346	BTO:0000802		
GSM559375	BTO:0000802		
GSM38348	BTO:0000802		
GSM424845	BTO:0000802		
GSM559373	BTO:0000802		
GSM72245	BTO:0000802	372	M
GSM559371	BTO:0000802		
GSM71942	BTO:0000802	480	M
GSM38371	BTO:0000802		
GSM38355	BTO:0000802		
GSM38373	BTO:0000802		
GSM38385	BTO:0000802		
GSM307650	BTO:0000802	732	M
GSM559374	BTO:0000802		
GSM307652	BTO:0000802	480	M
GSM38362	BTO:0000802		
GSM307675	BTO:0000802	492	M
GSM424858	BTO:0000802		
GSM424842	BTO:0000802		
GSM38368	BTO:0000802		
GSM307662	BTO:0000802	408	M
GSM72250	BTO:0000802	300	M
GSM72244	BTO:0000802	300	M
GSM72249	BTO:0000802	444	M
GSM72248	BTO:0000802	456	M
GSM72247	BTO:0000802	408	M
GSM424844	BTO:0000802		
GSM38377	BTO:0000802		
GSM307670	BTO:0000802	444	M
GSM359754	BTO:0000802		
GSM424852	BTO:0000802		
GSM72246	BTO:0000802	384	M
GSM307659	BTO:0000802	660	F
GSM307654	BTO:0000802	288	M
GSM359753	BTO:0000802		
GSM38350	BTO:0000802		
GSM359332	BTO:0000802		
GSM307656	BTO:0000802	456	M
GSM38353	BTO:0000802		
GSM38356	BTO:0000802		
GSM72243	BTO:0000802	684	M
GSM71991	BTO:0000802	408	M
GSM559372	BTO:0000802		
GSM359755	BTO:0000802		
GSM38358	BTO:0000802		
GSM1058098	BTO:0001572	960	M
GSM1058094	BTO:0001572	540	M
GSM1058095	BTO:0001572	804	F
GSM1074462	BTO:0001572		
GSM1058108	BTO:0001572	768	F
GSM1074463	BTO:0001572		
GSM1074461	BTO:0001572		
GSM1058116	BTO:0001572	780	F
GSM1058115	BTO:0001572	912	F
GSM1058114	BTO:0001572	984	F
GSM1058113	BTO:0001572	948	F
GSM1058112	BTO:0001572	876	F
GSM1058111	BTO:0001572	672	F
GSM1058096	BTO:0001572	780	F
GSM1058109	BTO:0001572	888	F
GSM1058097	BTO:0001572	876	F
GSM1058107	BTO:0001572	756	F
GSM1058106	BTO:0001572	960	F
GSM1058105	BTO:0001572	888	F
GSM1058104	BTO:0001572	840	M
GSM1058103	BTO:0001572	900	F
GSM1058102	BTO:0001572	876	F
GSM1058101	BTO:0001572	1008	M
GSM1058100	BTO:0001572	888	F
GSM1058099	BTO:0001572	792	M
GSM1058110	BTO:0001572	720	F
GSM251505	BTO:0000099	600	M
GSM251532	BTO:0000099	552	M
GSM251514	BTO:0000099	540	M
GSM251513	BTO:0000099	540	M
GSM251520	BTO:0000099	684	M
GSM251511	BTO:0000099	816	M
GSM251521	BTO:0000099	564	F
GSM251509	BTO:0000099	780	M
GSM251508	BTO:0000099	672	M
GSM251516	BTO:0000099	672	M
GSM251506	BTO:0000099	600	M
GSM251517	BTO:0000099	840	F
GSM251504	BTO:0000099	684	M
GSM398984	BTO:0000099	0	
GSM251512	BTO:0000099	816	M
GSM251528	BTO:0000099	876	M
GSM251537	BTO:0000099	912	F
GSM251536	BTO:0000099	624	M
GSM251535	BTO:0000099	624	M
GSM251534	BTO:0000099	624	M
GSM251547	BTO:0000099	840	F
GSM251507	BTO:0000099	672	M
GSM251606	BTO:0000099	552	F
GSM251539	BTO:0000099	912	F
GSM251548	BTO:0000099	840	F
GSM251608	BTO:0000099	552	M
GSM251546	BTO:0000099	840	F
GSM251545	BTO:0000099	768	M
GSM251544	BTO:0000099	768	M
GSM251543	BTO:0000099	768	M
GSM251542	BTO:0000099	516	M
GSM251515	BTO:0000099	672	M
GSM251501	BTO:0000099	504	M
GSM251531	BTO:0000099	552	M
GSM251607	BTO:0000099	552	F
GSM251612	BTO:0000099	780	M
GSM251611	BTO:0000099	864	F
GSM251610	BTO:0000099	816	F
GSM251609	BTO:0000099	504	M
GSM251538	BTO:0000099	912	F
GSM251510	BTO:0000099	780	M
GSM251540	BTO:0000099	516	M
GSM251518	BTO:0000099	840	F
GSM251541	BTO:0000099	516	M
GSM398992	BTO:0000099	0	
GSM251533	BTO:0000099	552	F
GSM398993	BTO:0000099	0	
GSM398986	BTO:0000099	0	
GSM11403	BTO:0000099	228	M
GSM398985	BTO:0000099	0	
GSM398987	BTO:0000099	0	
GSM398988	BTO:0000099	0	
GSM398989	BTO:0000099	0	
GSM735095	BTO:0000099		
GSM881782	BTO:0000099		
GSM735096	BTO:0000099		
GSM398994	BTO:0000099	0	
GSM398996	BTO:0000099	0	
GSM44911	BTO:0000099	660	
GSM398997	BTO:0000099	0	
GSM398998	BTO:0000099	0	
GSM44907	BTO:0000099	552	
GSM398995	BTO:0000099	0	
GSM398991	BTO:0000099	0	
GSM735107	BTO:0000099		
GSM398990	BTO:0000099	0	
GSM735105	BTO:0000099		
GSM251519	BTO:0000099	684	M
GSM251529	BTO:0000099	456	M
GSM251502	BTO:0000099	504	M
GSM251527	BTO:0000099	876	M
GSM251526	BTO:0000099	744	M
GSM251525	BTO:0000099	744	M
GSM251524	BTO:0000099	840	M
GSM251523	BTO:0000099	840	M
GSM735106	BTO:0000099		
GSM251530	BTO:0000099	456	M
GSM735101	BTO:0000099		
GSM44912	BTO:0000099	552	
GSM735103	BTO:0000099		
GSM735102	BTO:0000099		
GSM735100	BTO:0000099		
GSM735099	BTO:0000099		
GSM651569	BTO:0000099		
GSM651570	BTO:0000099		
GSM735098	BTO:0000099		
GSM735097	BTO:0000099		
GSM251522	BTO:0000099	564	F
GSM1290920	BTO:0000099	0	
GSM113380	BTO:0000099	0	
GSM735110	BTO:0000099		
GSM735109	BTO:0000099		
GSM11385	BTO:0000099	180	M
GSM735108	BTO:0000099		
GSM44913	BTO:0000099	780	
GSM251500	BTO:0000099	864	F
GSM251498	BTO:0000099	816	F
GSM251497	BTO:0000099	816	F
GSM251496	BTO:0000099	588	M
GSM251495	BTO:0000099	588	M
GSM773459	BTO:0000099		
GSM11420	BTO:0000099	180	M
GSM824862	BTO:0000099		
GSM11422	BTO:0000099	228	M
GSM1215688	BTO:0000099		
GSM1215687	BTO:0000099		
GSM1215686	BTO:0000099		
GSM11426	BTO:0000099	180	M
GSM11425	BTO:0000099	180	M
GSM11424	BTO:0000099	180	M
GSM11393	BTO:0000099	228	M
GSM1290923	BTO:0000099	0	
GSM113372	BTO:0000099	0	
GSM11395	BTO:0000099	228	M
GSM1335091	BTO:0000099		
GSM11413	BTO:0000099	180	M
GSM1290919	BTO:0000099	0	
GSM11409	BTO:0000099	180	M
GSM11407	BTO:0000099	180	M
GSM11396	BTO:0000099	180	M
GSM11397	BTO:0000099	180	M
GSM11398	BTO:0000099	180	M
GSM11399	BTO:0000099	180	M
GSM11400	BTO:0000099	180	M
GSM11401	BTO:0000099	180	M
GSM11423	BTO:0000099	228	M
GSM11405	BTO:0000099	180	M
GSM735111	BTO:0000099		
GSM11411	BTO:0000099	180	M
GSM251499	BTO:0000099	864	F
GSM11415	BTO:0000099	180	M
GSM11416	BTO:0000099	228	M
GSM11417	BTO:0000099	228	M
GSM11418	BTO:0000099	180	M
GSM11419	BTO:0000099	180	M
GSM11402	BTO:0000099	228	M
GSM735104	BTO:0000099		
GSM735094	BTO:0000099		
GSM881781	BTO:0000099		
GSM881780	BTO:0000099		
GSM824863	BTO:0000099		
GSM11394	BTO:0000099	228	M
GSM11377	BTO:0000099	228	M
GSM11392	BTO:0000099	228	M
GSM113381	BTO:0000099	0	
GSM11391	BTO:0000099	228	M
GSM11386	BTO:0000099	180	M
GSM251503	BTO:0000099	684	M
GSM11388	BTO:0000099	180	M
GSM113379	BTO:0000099	0	
GSM113374	BTO:0000099	0	
GSM11372	BTO:0000099	228	M
GSM11390	BTO:0000099	180	M
GSM11369	BTO:0000099	180	M
GSM11366	BTO:0000099	180	M
GSM11351	BTO:0000099	228	M
GSM11387	BTO:0000099	228	M
GSM11378	BTO:0000099	228	M
GSM113370	BTO:0000099	0	
GSM113378	BTO:0000099	0	
GSM113377	BTO:0000099	0	
GSM113376	BTO:0000099	0	
GSM113375	BTO:0000099	0	
GSM113382	BTO:0000099	0	
GSM113373	BTO:0000099	0	
GSM11382	BTO:0000099	228	M
GSM113371	BTO:0000099	0	
GSM11384	BTO:0000099	228	M
GSM113369	BTO:0000099	0	
GSM113368	BTO:0000099	0	
GSM113367	BTO:0000099	0	
GSM113366	BTO:0000099	0	
GSM113365	BTO:0000099	0	
GSM11389	BTO:0000099	180	M
GSM11350	BTO:0000099	228	M
GSM1528065	BTO:0000099		
GSM97957	BTO:0000099		
GSM97910	BTO:0000099		
GSM97899	BTO:0000099		
GSM97951	BTO:0000099		
GSM755871	BTO:0000099		
GSM755860	BTO:0000099		
GSM755897	BTO:0000099		
GSM755887	BTO:0000099		
GSM97960	BTO:0000099		
GSM755886	BTO:0000099		
GSM97878	BTO:0000099		
GSM97958	BTO:0000099		
GSM97972	BTO:0000099		
GSM755910	BTO:0000099		
GSM97837	BTO:0000099		
GSM755890	BTO:0000099		
GSM97932	BTO:0000099		
GSM755904	BTO:0000099		
GSM97937	BTO:0000099		
GSM97843	BTO:0000099		
GSM97795	BTO:0000099		
GSM97802	BTO:0000099		
GSM97793	BTO:0000099		
GSM97815	BTO:0000099		
GSM97943	BTO:0000099		
GSM97913	BTO:0000099		
GSM97916	BTO:0000099		
GSM97920	BTO:0000099		
GSM97927	BTO:0000099		
GSM97939	BTO:0000099		
GSM97941	BTO:0000099		
GSM97810	BTO:0000099		
GSM405259	BTO:0000099	768	M
GSM405311	BTO:0000099	516	M
GSM405403	BTO:0000099	460.8	M
GSM405424	BTO:0000099	396	F
GSM405289	BTO:0000099	448.8	M
GSM405462	BTO:0000099	597.6	M
GSM405321	BTO:0000099	405.6	F
GSM405265	BTO:0000099	385.2	F
GSM405295	BTO:0000099	500.4	M
GSM405258	BTO:0000099	711.6	M
GSM405256	BTO:0000099	456	M
GSM405291	BTO:0000099	288	M
GSM405250	BTO:0000099	367.2	F
GSM97921	BTO:0000099		
GSM755903	BTO:0000099		
GSM405281	BTO:0000099	445.2	M
GSM405433	BTO:0000099	525.6	M
GSM405277	BTO:0000099	525.6	M
GSM405401	BTO:0000099	445.2	F
GSM405354	BTO:0000099	385.2	M
GSM405421	BTO:0000099	460.8	F
GSM405413	BTO:0000099	556.8	M
GSM405411	BTO:0000099	450	F
GSM405407	BTO:0000099	973.2	M
GSM405423	BTO:0000099	420	M
GSM405402	BTO:0000099	276	F
GSM755902	BTO:0000099		
GSM405444	BTO:0000099	480	M
GSM405400	BTO:0000099	595.2	M
GSM405394	BTO:0000099	380.4	M
GSM405383	BTO:0000099	451.2	M
GSM405355	BTO:0000099	877.2	F
GSM1049722	BTO:0000099		
GSM1049732	BTO:0000099		
GSM1049724	BTO:0000099		
GSM1049731	BTO:0000099		
GSM1049730	BTO:0000099		
GSM1049729	BTO:0000099		
GSM1049721	BTO:0000099		
GSM1049723	BTO:0000099		
GSM1049720	BTO:0000099		
GSM1049728	BTO:0000099		
GSM44906	BTO:0000099	672	
GSM44938	BTO:0000099	828	
GSM44910	BTO:0000099	996	
GSM44909	BTO:0000099	996	
GSM251604	BTO:0000099	948	F
GSM44908	BTO:0000099	672	
GSM44939	BTO:0000099	960	
GSM251602	BTO:0000099	828	M
GSM251601	BTO:0000099	996	M
GSM251600	BTO:0000099	996	M
GSM251599	BTO:0000099	672	F
GSM251605	BTO:0000099	864	F
GSM251925	BTO:0000099	636	F
GSM251603	BTO:0000099	960	F
GSM251926	BTO:0000099	672	F
GSM251922	BTO:0000099	804	M
GSM251923	BTO:0000099	804	M
GSM251927	BTO:0000099	672	F
GSM251613	BTO:0000099	804	M
GSM251616	BTO:0000099	636	F
GSM44940	BTO:0000099	948	
GSM251924	BTO:0000099	636	F
GSM251617	BTO:0000099	672	F
GSM251614	BTO:0000099	804	M
GSM251615	BTO:0000099	636	F
GSM251598	BTO:0000099	672	F
GSM44944	BTO:0000099	780	
GSM44943	BTO:0000099	864	
GSM44942	BTO:0000099	816	
GSM44941	BTO:0000099	864	
GSM251618	BTO:0000099	672	F
GSM741088	BTO:0000099		
GSM741089	BTO:0000099		
GSM741090	BTO:0000099		
GSM741092	BTO:0000099		
GSM741093	BTO:0000099		
GSM741091	BTO:0000099		
GSM66930	BTO:0000099	0	
GSM66929	BTO:0000099	0	
GSM66931	BTO:0000099	0	
GSM46381	BTO:0000099		
GSM46379	BTO:0000099		
GSM46378	BTO:0000099		
GSM46377	BTO:0000099		
GSM1049726	BTO:0000099		
GSM1049727	BTO:0000099		
GSM1078918	BTO:0000099		
GSM1049733	BTO:0000099		
GSM1049734	BTO:0000099		
GSM1049735	BTO:0000099		
GSM46375	BTO:0000099		
GSM247621	BTO:0000099		
GSM247622	BTO:0000099		
GSM309429	BTO:0000099		
GSM309431	BTO:0000099		
GSM309432	BTO:0000099		
GSM397656	BTO:0000099		
GSM397657	BTO:0000099		
GSM397658	BTO:0000099		
GSM46369	BTO:0000099		
GSM46370	BTO:0000099		
GSM46372	BTO:0000099		
GSM247620	BTO:0000099		
GSM46374	BTO:0000099		
GSM66933	BTO:0000099	0	
GSM46376	BTO:0000099		
GSM580043	BTO:0000099		
GSM580044	BTO:0000099		
GSM66932	BTO:0000099	0	
GSM66934	BTO:0000099	0	
GSM741083	BTO:0000099		
GSM741084	BTO:0000099		
GSM1078919	BTO:0000099		
GSM1049725	BTO:0000099		
GSM741087	BTO:0000099		
GSM741086	BTO:0000099		
GSM741085	BTO:0000099		
GSM46373	BTO:0000099		
GSM1121402	BTO:0000099	0	
GSM1089638	BTO:0000099		
GSM1089637	BTO:0000099		
GSM741082	BTO:0000099		
GSM1089640	BTO:0000099		
GSM1089636	BTO:0000099		
GSM1089635	BTO:0000099		
GSM1121400	BTO:0000099	0	
GSM1089639	BTO:0000099		
GSM1121401	BTO:0000099	0	
GSM1121403	BTO:0000099	0	
GSM1121404	BTO:0000099	0	
GSM1121405	BTO:0000099	0	
GSM247619	BTO:0000099		
GSM247618	BTO:0000099		
GSM247617	BTO:0000099		
GSM22608	BTO:0002600		
GSM22606	BTO:0002600		
GSM22604	BTO:0002600		
GSM22589	BTO:0002600		
GSM705834	BTO:0001148		
GSM705664	BTO:0001148		
GSM705665	BTO:0001148		
GSM705667	BTO:0001148		
GSM705670	BTO:0001148		
GSM705671	BTO:0001148		
GSM705673	BTO:0001148		
GSM705674	BTO:0001148		
GSM705712	BTO:0001148		
GSM705653	BTO:0001148		
GSM705832	BTO:0001148		
GSM705833	BTO:0001148		
GSM705836	BTO:0001148		
GSM705837	BTO:0001148		
GSM705838	BTO:0001148		
GSM705839	BTO:0001148		
GSM705841	BTO:0001148		
GSM705842	BTO:0001148		
GSM705848	BTO:0001148		
GSM967840	BTO:0001148		
GSM967842	BTO:0001148		
GSM705831	BTO:0001148		
GSM705754	BTO:0001148		
GSM705835	BTO:0001148		
GSM705652	BTO:0001148		
GSM705745	BTO:0001148		
GSM705748	BTO:0001148		
GSM705749	BTO:0001148		
GSM705753	BTO:0001148		
GSM705755	BTO:0001148		
GSM705759	BTO:0001148		
GSM705760	BTO:0001148		
GSM705648	BTO:0001148		
GSM705650	BTO:0001148		
GSM705752	BTO:0001148		
GSM705649	BTO:0001148		
GSM705761	BTO:0001148		
GSM705775	BTO:0001148		
GSM705774	BTO:0001148		
GSM705770	BTO:0001148		
GSM705768	BTO:0001148		
GSM705767	BTO:0001148		
GSM705771	BTO:0001148		
GSM531241	BTO:0001690		
GSM351606	BTO:0001690		
GSM95562	BTO:0001690		
GSM95563	BTO:0001690		
GSM95564	BTO:0001690		
GSM95565	BTO:0001690		
GSM95566	BTO:0001690		
GSM95567	BTO:0001690		
GSM95568	BTO:0001690		
GSM531240	BTO:0001690		
GSM531236	BTO:0001690		
GSM531239	BTO:0001690		
GSM531238	BTO:0001690		
GSM531237	BTO:0001690		
GSM694293	BTO:0001690		
GSM694296	BTO:0001690		
GSM95569	BTO:0001690		
GSM694294	BTO:0001690		
GSM312840	BTO:0001690		
GSM531269	BTO:0001690		
GSM95570	BTO:0001690		
GSM351605	BTO:0001690		
GSM351604	BTO:0001690		
GSM312844	BTO:0001690		
GSM312843	BTO:0001690		
GSM312841	BTO:0001690		
GSM458411	BTO:0001690		
GSM694295	BTO:0001690		
GSM28737	BTO:0000123		
GSM4688	BTO:0000123		
GSM4869	BTO:0000123		
GSM4870	BTO:0000123		
GSM4872	BTO:0000123		
GSM46920	BTO:0000123	840	M
GSM28817	BTO:0000123		
GSM28764	BTO:0000123		
GSM937685	BTO:0000123		
GSM4868	BTO:0000123		
GSM28790	BTO:0000123		
GSM4866	BTO:0000123		
GSM4867	BTO:0000123		
GSM937678	BTO:0000123		
GSM937679	BTO:0000123		
GSM937684	BTO:0000123		
GSM28712	BTO:0000123		
GSM937682	BTO:0000123		
GSM937681	BTO:0000123		
GSM4689	BTO:0000123		
GSM937683	BTO:0000123		
GSM937680	BTO:0000123		
GSM814061	BTO:0000123	1068	M
GSM814065	BTO:0000123	780	M
GSM814064	BTO:0000123	816	M
GSM814062	BTO:0000123	948	M
GSM814060	BTO:0000123	804	F
GSM814059	BTO:0000123	1032	M
GSM814058	BTO:0000123	660	M
GSM814057	BTO:0000123	852	M
GSM814063	BTO:0000123	432	M
GSM814074	BTO:0000123	936	M
GSM814082	BTO:0000123	852	M
GSM806922	BTO:0000123		
GSM814081	BTO:0000123	624	M
GSM814079	BTO:0000123	888	M
GSM814078	BTO:0000123	804	M
GSM814077	BTO:0000123	900	M
GSM814080	BTO:0000123	1092	F
GSM814075	BTO:0000123	996	M
GSM814066	BTO:0000123	912	M
GSM814073	BTO:0000123	888	F
GSM814072	BTO:0000123	900	F
GSM814071	BTO:0000123	744	F
GSM814070	BTO:0000123	900	F
GSM814069	BTO:0000123	540	M
GSM814068	BTO:0000123	852	M
GSM814067	BTO:0000123	996	M
GSM814076	BTO:0000123	852	M
GSM806911	BTO:0000123		
GSM806924	BTO:0000123		
GSM806918	BTO:0000123		
GSM806917	BTO:0000123		
GSM806916	BTO:0000123		
GSM806915	BTO:0000123		
GSM806914	BTO:0000123		
GSM806920	BTO:0000123		
GSM806912	BTO:0000123		
GSM806921	BTO:0000123		
GSM806910	BTO:0000123		
GSM806909	BTO:0000123		
GSM806908	BTO:0000123		
GSM806907	BTO:0000123		
GSM806906	BTO:0000123		
GSM806905	BTO:0000123		
GSM806904	BTO:0000123		
GSM806913	BTO:0000123		
GSM806929	BTO:0000123		
GSM814055	BTO:0000123	972	M
GSM814054	BTO:0000123	912	M
GSM814053	BTO:0000123	900	M
GSM814052	BTO:0000123	684	M
GSM806933	BTO:0000123		
GSM806932	BTO:0000123		
GSM806919	BTO:0000123		
GSM806930	BTO:0000123		
GSM814056	BTO:0000123	708	M
GSM806928	BTO:0000123		
GSM806927	BTO:0000123		
GSM806926	BTO:0000123		
GSM806925	BTO:0000123		
GSM814083	BTO:0000123	888	M
GSM806923	BTO:0000123		
GSM814103	BTO:0000123	984	M
GSM806931	BTO:0000123		
GSM814123	BTO:0000123	936	F
GSM814116	BTO:0000123	684	M
GSM814129	BTO:0000123	996	M
GSM814128	BTO:0000123	1020	M
GSM814127	BTO:0000123	1080	M
GSM814126	BTO:0000123	756	F
GSM814131	BTO:0000123	732	M
GSM814124	BTO:0000123	696	M
GSM814132	BTO:0000123	804	M
GSM814122	BTO:0000123	924	M
GSM814121	BTO:0000123	816	M
GSM814120	BTO:0000123	864	M
GSM814119	BTO:0000123	852	M
GSM814118	BTO:0000123	552	M
GSM814101	BTO:0000123	1104	F
GSM814125	BTO:0000123	984	M
GSM814139	BTO:0000123	828	M
GSM814146	BTO:0000123	864	M
GSM814145	BTO:0000123	972	M
GSM814144	BTO:0000123	804	M
GSM814143	BTO:0000123	912	M
GSM814142	BTO:0000123	732	M
GSM814130	BTO:0000123	732	M
GSM814140	BTO:0000123	600	M
GSM814115	BTO:0000123	996	M
GSM814138	BTO:0000123	912	M
GSM814137	BTO:0000123	936	M
GSM814136	BTO:0000123	1008	M
GSM814135	BTO:0000123	708	M
GSM814134	BTO:0000123	888	M
GSM814133	BTO:0000123	1056	F
GSM814141	BTO:0000123	624	M
GSM814091	BTO:0000123	864	M
GSM814117	BTO:0000123	996	F
GSM814097	BTO:0000123	1080	F
GSM814096	BTO:0000123	984	M
GSM814095	BTO:0000123	1020	F
GSM814094	BTO:0000123	768	M
GSM814099	BTO:0000123	972	F
GSM814092	BTO:0000123	828	M
GSM814100	BTO:0000123	456	F
GSM814090	BTO:0000123	768	M
GSM814089	BTO:0000123	708	M
GSM814088	BTO:0000123	708	M
GSM814087	BTO:0000123	768	M
GSM814086	BTO:0000123	876	M
GSM814085	BTO:0000123	780	F
GSM814093	BTO:0000123	864	M
GSM814107	BTO:0000123	720	M
GSM814114	BTO:0000123	1020	M
GSM814113	BTO:0000123	1152	M
GSM814112	BTO:0000123	840	M
GSM814111	BTO:0000123	1068	M
GSM814110	BTO:0000123	804	M
GSM814098	BTO:0000123	948	F
GSM814108	BTO:0000123	936	M
GSM814084	BTO:0000123	1008	M
GSM814106	BTO:0000123	708	M
GSM814105	BTO:0000123	1056	M
GSM814104	BTO:0000123	1080	F
GSM806875	BTO:0000123		
GSM814102	BTO:0000123	984	F
GSM806903	BTO:0000123		
GSM814109	BTO:0000123	852	M
GSM806812	BTO:0000123		
GSM806805	BTO:0000123		
GSM806818	BTO:0000123		
GSM806817	BTO:0000123		
GSM806816	BTO:0000123		
GSM806815	BTO:0000123		
GSM806820	BTO:0000123		
GSM806813	BTO:0000123		
GSM806821	BTO:0000123		
GSM806811	BTO:0000123		
GSM806810	BTO:0000123		
GSM806809	BTO:0000123		
GSM806808	BTO:0000123		
GSM806807	BTO:0000123		
GSM806836	BTO:0000123		
GSM806814	BTO:0000123		
GSM806828	BTO:0000123		
GSM806877	BTO:0000123		
GSM806834	BTO:0000123		
GSM806833	BTO:0000123		
GSM806832	BTO:0000123		
GSM806831	BTO:0000123		
GSM806819	BTO:0000123		
GSM806829	BTO:0000123		
GSM806804	BTO:0000123		
GSM806827	BTO:0000123		
GSM806826	BTO:0000123		
GSM806825	BTO:0000123		
GSM806824	BTO:0000123		
GSM806823	BTO:0000123		
GSM806822	BTO:0000123		
GSM806830	BTO:0000123		
GSM786529	BTO:0000123	684	M
GSM806806	BTO:0000123		
GSM786535	BTO:0000123	828	M
GSM786534	BTO:0000123	1056	M
GSM786533	BTO:0000123	900	M
GSM786532	BTO:0000123	888	F
GSM786537	BTO:0000123	636	F
GSM786530	BTO:0000123	924	F
GSM786538	BTO:0000123	960	M
GSM786528	BTO:0000123	1092	F
GSM786527	BTO:0000123	900	F
GSM786526	BTO:0000123	1008	M
GSM786525	BTO:0000123	816	F
GSM786524	BTO:0000123	816	M
GSM786523	BTO:0000123	876	M
GSM786531	BTO:0000123	960	M
GSM786545	BTO:0000123	1008	F
GSM806803	BTO:0000123		
GSM790402	BTO:0000123		M
GSM790400	BTO:0000123		M
GSM786549	BTO:0000123	720	M
GSM786548	BTO:0000123	888	M
GSM786536	BTO:0000123	1068	M
GSM786546	BTO:0000123	996	M
GSM806837	BTO:0000123		
GSM786544	BTO:0000123	948	F
GSM786543	BTO:0000123	732	M
GSM786542	BTO:0000123	816	F
GSM786541	BTO:0000123	936	M
GSM786540	BTO:0000123	660	M
GSM786539	BTO:0000123	792	F
GSM786547	BTO:0000123	852	M
GSM806876	BTO:0000123		
GSM806869	BTO:0000123		
GSM806882	BTO:0000123		
GSM806881	BTO:0000123		
GSM806880	BTO:0000123		
GSM806879	BTO:0000123		
GSM806884	BTO:0000123		
GSM814147	BTO:0000123	792	F
GSM806885	BTO:0000123		
GSM814173	BTO:0000123	900	M
GSM806874	BTO:0000123		
GSM806873	BTO:0000123		
GSM806872	BTO:0000123		
GSM806871	BTO:0000123		
GSM806835	BTO:0000123		
GSM806878	BTO:0000123		
GSM806892	BTO:0000123		
GSM806901	BTO:0000123		
GSM806900	BTO:0000123		
GSM806899	BTO:0000123		
GSM806897	BTO:0000123		
GSM806895	BTO:0000123		
GSM806883	BTO:0000123		
GSM806893	BTO:0000123		
GSM806868	BTO:0000123		
GSM806891	BTO:0000123		
GSM806890	BTO:0000123		
GSM806889	BTO:0000123		
GSM806888	BTO:0000123		
GSM806887	BTO:0000123		
GSM806886	BTO:0000123		
GSM806894	BTO:0000123		
GSM806844	BTO:0000123		
GSM806870	BTO:0000123		
GSM806850	BTO:0000123		
GSM806849	BTO:0000123		
GSM806848	BTO:0000123		
GSM806847	BTO:0000123		
GSM806852	BTO:0000123		
GSM806845	BTO:0000123		
GSM806853	BTO:0000123		
GSM806843	BTO:0000123		
GSM806842	BTO:0000123		
GSM806841	BTO:0000123		
GSM806840	BTO:0000123		
GSM806839	BTO:0000123		
GSM806838	BTO:0000123		
GSM806846	BTO:0000123		
GSM806860	BTO:0000123		
GSM806867	BTO:0000123		
GSM806866	BTO:0000123		
GSM806865	BTO:0000123		
GSM806864	BTO:0000123		
GSM806863	BTO:0000123		
GSM806851	BTO:0000123		
GSM806861	BTO:0000123		
GSM806902	BTO:0000123		
GSM806859	BTO:0000123		
GSM806858	BTO:0000123		
GSM806857	BTO:0000123		
GSM806856	BTO:0000123		
GSM806855	BTO:0000123		
GSM806854	BTO:0000123		
GSM806862	BTO:0000123		
GSM814315	BTO:0000123	936	M
GSM814308	BTO:0000123	960	M
GSM814321	BTO:0000123	684	M
GSM814320	BTO:0000123	888	F
GSM814319	BTO:0000123	768	M
GSM814318	BTO:0000123	912	M
GSM814323	BTO:0000123	948	F
GSM814316	BTO:0000123	804	F
GSM814324	BTO:0000123	852	F
GSM814314	BTO:0000123	660	M
GSM814313	BTO:0000123	948	M
GSM814312	BTO:0000123	1008	F
GSM814311	BTO:0000123	816	M
GSM814310	BTO:0000123	948	F
GSM814339	BTO:0000123	840	M
GSM814317	BTO:0000123	792	F
GSM814331	BTO:0000123	828	F
GSM814276	BTO:0000123	768	M
GSM814337	BTO:0000123	864	F
GSM814336	BTO:0000123	852	F
